bucket,query_value,actual_frequency,estimated_frequency,selectivity_error
1,46305,1.0,1.0,0.0
1,47836,1.0,1.0,0.0
1,48817,1.0,1.0,0.0
1,48983,1.0,1.0,0.0
1,49026,1.0,1.0,0.0
1,49484,1.0,1.0,0.0
1,50343,1.0,1.0,0.0
1,51841,1.0,1.0,0.0
1,52364,1.0,1.0,0.0
1,52951,1.0,1.0,0.0
1,53113,1.0,1.0,0.0
1,53971,1.0,1.0,0.0
1,54659,1.0,1.0,0.0
1,56227,1.0,1.0,0.0
1,56567,1.0,1.0,0.0
1,57021,1.0,1.0,0.0
1,57730,1.0,1.0,0.0
1,57815,1.0,1.0,0.0
1,58245,1.0,1.0,0.0
1,59258,1.0,1.0,0.0
1,59722,1.0,1.0,0.0
1,60578,1.0,1.0,0.0
1,60612,1.0,1.0,0.0
1,61236,1.0,1.0,0.0
1,61317,1.0,1.0,0.0
1,61708,1.0,1.0,0.0
1,62429,1.0,1.0,0.0
1,62623,1.0,1.0,0.0
1,62679,1.0,1.0,0.0
1,62717,1.0,1.0,0.0
1,62962,1.0,1.0,0.0
1,63523,1.0,1.0,0.0
1,63910,1.0,1.0,0.0
1,63990,1.0,1.0,0.0
1,64069,1.0,1.0,0.0
1,64714,1.0,1.0,0.0
1,64947,1.0,1.0,0.0
1,65273,1.0,1.0,0.0
1,65312,1.0,1.0,0.0
1,65603,1.0,1.0,0.0
1,65714,1.0,1.0,0.0
1,66103,1.0,1.0,0.0
1,66489,1.0,1.0,0.0
1,67243,1.0,1.0,0.0
1,67969,1.0,1.0,0.0
1,68014,1.0,1.0,0.0
1,68125,1.0,1.0,0.0
1,68595,1.0,1.0,0.0
1,68869,1.0,1.0,0.0
1,69868,1.0,1.0,0.0
1,70040,1.0,1.0,0.0
1,70242,1.0,1.0,0.0
1,71328,1.0,1.0,0.0
1,71363,1.0,1.0,0.0
1,71917,1.0,1.0,0.0
1,72247,1.0,1.0,0.0
1,73685,1.0,1.0,0.0
1,73964,1.0,1.0,0.0
1,74392,1.0,1.0,0.0
1,75117,1.0,1.0,0.0
1,75306,1.0,1.0,0.0
1,75534,1.0,1.0,0.0
1,75811,1.0,1.0,0.0
1,76613,1.0,1.0,0.0
1,77466,1.0,1.0,0.0
1,77658,1.0,1.0,0.0
1,78488,1.0,1.0,0.0
1,78968,1.0,1.0,0.0
1,79439,1.0,1.0,0.0
1,79533,1.0,1.0,0.0
1,79807,1.0,1.0,0.0
1,80972,1.0,1.0,0.0
1,81083,1.0,1.0,0.0
1,81140,1.0,1.0,0.0
1,81288,1.0,1.0,0.0
1,81493,1.0,1.0,0.0
1,81719,1.0,1.0,0.0
1,81745,1.0,1.0,0.0
1,82291,1.0,1.0,0.0
1,82657,1.0,1.0,0.0
1,82894,1.0,1.0,0.0
1,83222,1.0,1.0,0.0
1,83688,1.0,1.0,0.0
1,84138,1.0,1.0,0.0
1,84341,1.0,1.0,0.0
1,84531,1.0,1.0,0.0
1,84601,1.0,1.0,0.0
1,84718,1.0,1.0,0.0
1,85163,1.0,1.0,0.0
1,85259,1.0,1.0,0.0
1,85593,1.0,1.0,0.0
1,86346,1.0,1.0,0.0
1,86693,1.0,1.0,0.0
1,87025,1.0,1.0,0.0
1,87307,1.0,1.0,0.0
1,87383,1.0,1.0,0.0
1,90554,1.0,1.0,0.0
1,91571,1.0,1.0,0.0
1,91918,1.0,1.0,0.0
1,91936,1.0,1.0,0.0
1,92239,1.0,1.0,0.0
1,92596,1.0,1.0,0.0
1,93778,1.0,1.0,0.0
1,94863,1.0,1.0,0.0
1,95205,1.0,1.0,0.0
1,96396,1.0,1.0,0.0
1,96621,1.0,1.0,0.0
1,97113,1.0,1.0,0.0
1,98086,1.0,1.0,0.0
1,98570,1.0,1.0,0.0
1,99461,1.0,1.0,0.0
1,99542,1.0,1.0,0.0
1,99907,1.0,1.0,0.0
1,100460,1.0,1.0,0.0
1,101079,1.0,1.0,0.0
1,101429,1.0,1.0,0.0
1,101448,1.0,1.0,0.0
1,102018,1.0,1.0,0.0
1,102361,1.0,1.0,0.0
1,102365,1.0,1.0,0.0
1,102785,1.0,1.0,0.0
1,102904,1.0,1.0,0.0
1,103785,1.0,1.0,0.0
1,104031,1.0,1.0,0.0
1,104561,1.0,1.0,0.0
1,108360,1.0,1.0,0.0
1,108902,1.0,1.0,0.0
1,109299,1.0,1.0,0.0
1,109395,1.0,1.0,0.0
1,109435,1.0,1.0,0.0
1,109479,1.0,1.0,0.0
1,110014,1.0,1.0,0.0
1,110112,1.0,1.0,0.0
1,110584,1.0,1.0,0.0
1,110832,1.0,1.0,0.0
1,110856,1.0,1.0,0.0
1,111600,1.0,1.0,0.0
1,112625,1.0,1.0,0.0
1,113085,1.0,1.0,0.0
1,113696,1.0,1.0,0.0
1,115167,1.0,1.0,0.0
1,115310,1.0,1.0,0.0
1,115387,1.0,1.0,0.0
1,115884,1.0,1.0,0.0
1,116029,1.0,1.0,0.0
1,116347,1.0,1.0,0.0
1,116894,1.0,1.0,0.0
1,117804,1.0,1.0,0.0
1,118083,1.0,1.0,0.0
1,118450,1.0,1.0,0.0
1,119869,1.0,1.0,0.0
1,120003,1.0,1.0,0.0
1,120298,1.0,1.0,0.0
1,121278,1.0,1.0,0.0
1,122079,1.0,1.0,0.0
1,124157,1.0,1.0,0.0
1,124370,1.0,1.0,0.0
1,124736,1.0,1.0,0.0
1,125005,1.0,1.0,0.0
1,125092,1.0,1.0,0.0
1,125318,1.0,1.0,0.0
2,126569,1.0,1.0,0.0
2,126728,1.0,1.0,0.0
2,127016,1.0,1.0,0.0
2,127523,1.0,1.0,0.0
2,130008,1.0,1.0,0.0
2,130662,1.0,1.0,0.0
2,131303,1.0,1.0,0.0
2,131332,1.0,1.0,0.0
2,131385,1.0,1.0,0.0
2,132025,1.0,1.0,0.0
2,133646,1.0,1.0,0.0
2,134755,1.0,1.0,0.0
2,135297,1.0,1.0,0.0
2,135852,1.0,1.0,0.0
2,135866,1.0,1.0,0.0
2,137854,1.0,1.0,0.0
2,138113,1.0,1.0,0.0
2,138452,1.0,1.0,0.0
2,138630,1.0,1.0,0.0
2,138690,1.0,1.0,0.0
2,139418,1.0,1.0,0.0
2,139780,1.0,1.0,0.0
2,140950,1.0,1.0,0.0
2,141072,1.0,1.0,0.0
2,142500,1.0,1.0,0.0
2,142721,1.0,1.0,0.0
2,142854,1.0,1.0,0.0
2,142894,1.0,1.0,0.0
2,143410,1.0,1.0,0.0
2,143494,1.0,1.0,0.0
2,143880,1.0,1.0,0.0
2,143931,1.0,1.0,0.0
2,144013,1.0,1.0,0.0
2,144487,1.0,1.0,0.0
2,145192,1.0,1.0,0.0
2,145460,1.0,1.0,0.0
2,145486,1.0,1.0,0.0
2,145899,1.0,1.0,0.0
2,146173,1.0,1.0,0.0
2,146495,1.0,1.0,0.0
2,146692,1.0,1.0,0.0
2,146707,1.0,1.0,0.0
2,147330,1.0,1.0,0.0
2,148427,1.0,1.0,0.0
2,148467,1.0,1.0,0.0
2,148600,1.0,1.0,0.0
2,148969,1.0,1.0,0.0
2,149622,1.0,1.0,0.0
2,150425,1.0,1.0,0.0
2,151192,1.0,1.0,0.0
2,152673,1.0,1.0,0.0
2,152858,1.0,1.0,0.0
2,154308,1.0,1.0,0.0
2,155761,1.0,1.0,0.0
2,156173,1.0,1.0,0.0
2,156827,1.0,1.0,0.0
2,157895,1.0,1.0,0.0
2,158652,1.0,1.0,0.0
2,159092,1.0,1.0,0.0
2,159477,1.0,1.0,0.0
2,160645,1.0,1.0,0.0
2,162022,1.0,1.0,0.0
2,162193,1.0,1.0,0.0
2,163202,1.0,1.0,0.0
2,163462,1.0,1.0,0.0
2,163889,1.0,1.0,0.0
2,164085,1.0,1.0,0.0
2,164146,1.0,1.0,0.0
2,164366,1.0,1.0,0.0
2,164557,1.0,1.0,0.0
2,165396,1.0,1.0,0.0
2,165515,1.0,1.0,0.0
2,165568,1.0,1.0,0.0
2,166251,1.0,1.0,0.0
2,167132,1.0,1.0,0.0
2,167301,1.0,1.0,0.0
2,167356,1.0,1.0,0.0
2,167554,1.0,1.0,0.0
2,168015,1.0,1.0,0.0
2,168953,1.0,1.0,0.0
2,169008,1.0,1.0,0.0
2,169120,1.0,1.0,0.0
2,170491,1.0,1.0,0.0
2,170521,1.0,1.0,0.0
2,171188,1.0,1.0,0.0
2,171747,1.0,1.0,0.0
2,171996,1.0,1.0,0.0
2,172807,1.0,1.0,0.0
2,173993,1.0,1.0,0.0
2,174289,1.0,1.0,0.0
2,174809,1.0,1.0,0.0
2,175270,1.0,1.0,0.0
2,176709,1.0,1.0,0.0
2,176793,1.0,1.0,0.0
2,177444,1.0,1.0,0.0
2,177628,1.0,1.0,0.0
2,177686,1.0,1.0,0.0
2,178566,1.0,1.0,0.0
2,179619,1.0,1.0,0.0
2,179901,1.0,1.0,0.0
2,179928,1.0,1.0,0.0
2,180346,1.0,1.0,0.0
2,181121,1.0,1.0,0.0
2,181672,1.0,1.0,0.0
2,182136,1.0,1.0,0.0
2,182415,1.0,1.0,0.0
2,182578,1.0,1.0,0.0
2,183075,1.0,1.0,0.0
2,183829,1.0,1.0,0.0
2,184208,1.0,1.0,0.0
2,184597,1.0,1.0,0.0
2,184675,1.0,1.0,0.0
2,185973,1.0,1.0,0.0
2,186001,1.0,1.0,0.0
2,186131,1.0,1.0,0.0
2,186424,1.0,1.0,0.0
2,186825,1.0,1.0,0.0
2,186894,1.0,1.0,0.0
2,187535,1.0,1.0,0.0
2,187725,1.0,1.0,0.0
2,188111,1.0,1.0,0.0
2,188277,1.0,1.0,0.0
2,188752,1.0,1.0,0.0
2,188918,1.0,1.0,0.0
2,189025,1.0,1.0,0.0
2,189366,1.0,1.0,0.0
2,189916,1.0,1.0,0.0
2,190225,1.0,1.0,0.0
2,190713,1.0,1.0,0.0
2,191288,1.0,1.0,0.0
2,191917,1.0,1.0,0.0
2,193188,1.0,1.0,0.0
2,194007,1.0,1.0,0.0
2,194075,1.0,1.0,0.0
2,194359,1.0,1.0,0.0
2,195251,1.0,1.0,0.0
2,195463,1.0,1.0,0.0
2,196275,1.0,1.0,0.0
2,196292,1.0,1.0,0.0
2,196572,1.0,1.0,0.0
2,196987,1.0,1.0,0.0
2,197223,1.0,1.0,0.0
2,197283,1.0,1.0,0.0
2,198620,1.0,1.0,0.0
2,198726,1.0,1.0,0.0
2,199196,1.0,1.0,0.0
2,199676,1.0,1.0,0.0
2,199974,1.0,1.0,0.0
2,200173,1.0,1.0,0.0
2,202361,1.0,1.0,0.0
2,202826,1.0,1.0,0.0
2,202930,1.0,1.0,0.0
2,203446,1.0,1.0,0.0
2,204834,1.0,1.0,0.0
2,205030,1.0,1.0,0.0
2,206201,1.0,1.0,0.0
2,207689,1.0,1.0,0.0
2,207997,1.0,1.0,0.0
2,208147,1.0,1.0,0.0
2,208178,1.0,1.0,0.0
2,208330,1.0,1.0,0.0
2,209398,1.0,1.0,0.0
2,209599,1.0,1.0,0.0
2,209794,1.0,1.0,0.0
2,210276,1.0,1.0,0.0
2,210546,1.0,1.0,0.0
2,210847,1.0,1.0,0.0
2,213661,1.0,1.0,0.0
2,214151,1.0,1.0,0.0
2,215236,1.0,1.0,0.0
2,215453,1.0,1.0,0.0
2,215819,1.0,1.0,0.0
2,217102,1.0,1.0,0.0
2,219369,1.0,1.0,0.0
2,219584,1.0,1.0,0.0
2,220616,1.0,1.0,0.0
2,223005,1.0,1.0,0.0
2,223115,1.0,1.0,0.0
2,223245,1.0,1.0,0.0
2,224653,1.0,1.0,0.0
2,226351,1.0,1.0,0.0
2,226928,1.0,1.0,0.0
2,227183,1.0,1.0,0.0
2,227232,1.0,1.0,0.0
2,227452,1.0,1.0,0.0
2,229355,1.0,1.0,0.0
2,230606,1.0,1.0,0.0
2,231996,1.0,1.0,0.0
2,232034,1.0,1.0,0.0
2,232213,1.0,1.0,0.0
2,233771,1.0,1.0,0.0
2,233900,1.0,1.0,0.0
2,234598,1.0,1.0,0.0
2,234738,1.0,1.0,0.0
2,235620,1.0,1.0,0.0
2,235695,1.0,1.0,0.0
2,237016,1.0,1.0,0.0
2,238111,1.0,1.0,0.0
2,238717,1.0,1.0,0.0
2,238913,1.0,1.0,0.0
2,239356,1.0,1.0,0.0
2,241420,1.0,1.0,0.0
2,244133,1.0,1.0,0.0
2,244168,1.0,1.0,0.0
2,244306,1.0,1.0,0.0
2,244584,1.0,1.0,0.0
2,244612,1.0,1.0,0.0
2,245167,1.0,1.0,0.0
2,249241,1.0,1.0,0.0
2,250313,1.0,1.0,0.0
2,250321,1.0,1.0,0.0
2,251336,1.0,1.0,0.0
2,251580,1.0,1.0,0.0
2,252742,1.0,1.0,0.0
2,252818,1.0,1.0,0.0
2,253034,1.0,1.0,0.0
2,253584,1.0,1.0,0.0
2,254156,1.0,1.0,0.0
2,254998,1.0,1.0,0.0
2,255130,1.0,1.0,0.0
2,255347,1.0,1.0,0.0
2,256248,1.0,1.0,0.0
2,256905,1.0,1.0,0.0
2,257672,1.0,1.0,0.0
2,258221,1.0,1.0,0.0
2,258598,1.0,1.0,0.0
2,258719,1.0,1.0,0.0
2,259523,1.0,1.0,0.0
2,259815,1.0,1.0,0.0
2,260163,1.0,1.0,0.0
2,260488,1.0,1.0,0.0
2,260967,1.0,1.0,0.0
2,261902,1.0,1.0,0.0
2,265406,1.0,1.0,0.0
2,266227,1.0,1.0,0.0
2,267496,1.0,1.0,0.0
2,268125,1.0,1.0,0.0
2,269056,1.0,1.0,0.0
2,269272,1.0,1.0,0.0
2,269484,1.0,1.0,0.0
2,270520,1.0,1.0,0.0
2,271885,1.0,1.0,0.0
2,272921,1.0,1.0,0.0
2,272980,1.0,1.0,0.0
2,273122,1.0,1.0,0.0
2,274296,1.0,1.0,0.0
2,279172,1.0,1.0,0.0
2,280486,1.0,1.0,0.0
2,281609,1.0,1.0,0.0
2,284501,1.0,1.0,0.0
3,285712,1.0,1.0,0.0
3,285835,1.0,1.0,0.0
3,286222,1.0,1.0,0.0
3,288109,1.0,1.0,0.0
3,289987,1.0,1.0,0.0
3,290420,1.0,1.0,0.0
3,292269,1.0,1.0,0.0
3,292485,1.0,1.0,0.0
3,292599,1.0,1.0,0.0
3,292626,1.0,1.0,0.0
3,292752,1.0,1.0,0.0
3,293937,1.0,1.0,0.0
3,294026,1.0,1.0,0.0
3,297672,1.0,1.0,0.0
3,297916,1.0,1.0,0.0
3,298001,1.0,1.0,0.0
3,299954,1.0,1.0,0.0
3,300449,1.0,1.0,0.0
3,301292,1.0,1.0,0.0
3,301664,1.0,1.0,0.0
3,301756,1.0,1.0,0.0
3,301861,1.0,1.0,0.0
3,302219,1.0,1.0,0.0
3,302783,1.0,1.0,0.0
3,303588,1.0,1.0,0.0
3,304234,1.0,1.0,0.0
3,305217,1.0,1.0,0.0
3,305533,1.0,1.0,0.0
3,306438,1.0,1.0,0.0
3,307218,1.0,1.0,0.0
3,307380,1.0,1.0,0.0
3,308990,1.0,1.0,0.0
3,311062,1.0,1.0,0.0
3,311122,1.0,1.0,0.0
3,311272,1.0,1.0,0.0
3,313251,1.0,1.0,0.0
3,313564,1.0,1.0,0.0
3,313974,1.0,1.0,0.0
3,314876,1.0,1.0,0.0
3,315059,1.0,1.0,0.0
3,315823,1.0,1.0,0.0
3,316062,1.0,1.0,0.0
3,316145,1.0,1.0,0.0
3,316153,1.0,1.0,0.0
3,317813,1.0,1.0,0.0
3,317858,1.0,1.0,0.0
3,319154,1.0,1.0,0.0
3,319552,1.0,1.0,0.0
3,319827,1.0,1.0,0.0
3,320167,1.0,1.0,0.0
3,321367,1.0,1.0,0.0
3,321476,1.0,1.0,0.0
3,321488,1.0,1.0,0.0
3,322323,1.0,1.0,0.0
3,322325,1.0,1.0,0.0
3,323966,1.0,1.0,0.0
3,325352,1.0,1.0,0.0
3,325716,1.0,1.0,0.0
3,326332,1.0,1.0,0.0
3,326487,1.0,1.0,0.0
3,326568,1.0,1.0,0.0
3,327742,1.0,1.0,0.0
3,328489,1.0,1.0,0.0
3,328545,1.0,1.0,0.0
3,328953,1.0,1.0,0.0
3,329200,1.0,1.0,0.0
3,330207,1.0,1.0,0.0
3,330799,1.0,1.0,0.0
3,330881,1.0,1.0,0.0
3,331745,1.0,1.0,0.0
3,331877,1.0,1.0,0.0
3,332455,1.0,1.0,0.0
3,332714,1.0,1.0,0.0
3,333507,1.0,1.0,0.0
3,333680,1.0,1.0,0.0
3,333730,1.0,1.0,0.0
3,335964,1.0,1.0,0.0
3,336472,1.0,1.0,0.0
3,336562,1.0,1.0,0.0
3,337235,1.0,1.0,0.0
3,337622,1.0,1.0,0.0
3,337709,1.0,1.0,0.0
3,338330,1.0,1.0,0.0
3,338911,1.0,1.0,0.0
3,339734,1.0,1.0,0.0
3,340575,1.0,1.0,0.0
3,340896,1.0,1.0,0.0
3,341296,1.0,1.0,0.0
3,341660,1.0,1.0,0.0
3,341725,1.0,1.0,0.0
3,342994,1.0,1.0,0.0
3,343196,1.0,1.0,0.0
3,344048,1.0,1.0,0.0
3,344642,1.0,1.0,0.0
3,345516,1.0,1.0,0.0
3,345900,1.0,1.0,0.0
3,346699,1.0,1.0,0.0
3,347626,1.0,1.0,0.0
3,348912,1.0,1.0,0.0
3,349800,1.0,1.0,0.0
3,349855,1.0,1.0,0.0
3,351033,1.0,1.0,0.0
3,352130,1.0,1.0,0.0
3,354855,1.0,1.0,0.0
3,355106,1.0,1.0,0.0
3,355895,1.0,1.0,0.0
3,357883,1.0,1.0,0.0
3,358644,1.0,1.0,0.0
3,358861,1.0,1.0,0.0
3,359400,1.0,1.0,0.0
3,359924,1.0,1.0,0.0
3,360823,1.0,1.0,0.0
3,361167,1.0,1.0,0.0
3,361362,1.0,1.0,0.0
3,362831,1.0,1.0,0.0
3,363802,1.0,1.0,0.0
3,363824,1.0,1.0,0.0
3,363951,1.0,1.0,0.0
3,364645,1.0,1.0,0.0
3,365586,1.0,1.0,0.0
3,366134,1.0,1.0,0.0
3,366992,1.0,1.0,0.0
3,367713,1.0,1.0,0.0
3,367912,1.0,1.0,0.0
3,368018,1.0,1.0,0.0
3,369565,1.0,1.0,0.0
3,370232,1.0,1.0,0.0
3,372663,1.0,1.0,0.0
3,372769,1.0,1.0,0.0
3,373407,1.0,1.0,0.0
3,374282,1.0,1.0,0.0
3,374800,1.0,1.0,0.0
3,375320,1.0,1.0,0.0
3,375592,1.0,1.0,0.0
3,376592,1.0,1.0,0.0
3,377248,1.0,1.0,0.0
3,378379,1.0,1.0,0.0
3,380165,1.0,1.0,0.0
3,380287,1.0,1.0,0.0
3,380327,1.0,1.0,0.0
3,380377,1.0,1.0,0.0
3,380560,1.0,1.0,0.0
3,381557,1.0,1.0,0.0
3,382680,1.0,1.0,0.0
3,382828,1.0,1.0,0.0
3,385731,1.0,1.0,0.0
3,386481,1.0,1.0,0.0
3,386751,1.0,1.0,0.0
3,387126,1.0,1.0,0.0
3,387766,1.0,1.0,0.0
3,388406,1.0,1.0,0.0
3,388815,1.0,1.0,0.0
3,389955,1.0,1.0,0.0
3,390673,1.0,1.0,0.0
3,391168,1.0,1.0,0.0
3,391590,1.0,1.0,0.0
3,392676,1.0,1.0,0.0
3,393136,1.0,1.0,0.0
3,396014,1.0,1.0,0.0
3,396296,1.0,1.0,0.0
3,396391,1.0,1.0,0.0
3,396683,1.0,1.0,0.0
3,397453,1.0,1.0,0.0
3,397459,1.0,1.0,0.0
3,398622,1.0,1.0,0.0
3,398728,1.0,1.0,0.0
3,398791,1.0,1.0,0.0
3,400099,1.0,1.0,0.0
3,400553,1.0,1.0,0.0
3,400738,1.0,1.0,0.0
3,400915,1.0,1.0,0.0
3,401011,1.0,1.0,0.0
3,401174,1.0,1.0,0.0
3,401241,1.0,1.0,0.0
3,401796,1.0,1.0,0.0
3,402217,1.0,1.0,0.0
3,402346,1.0,1.0,0.0
3,402755,1.0,1.0,0.0
3,402805,1.0,1.0,0.0
3,402988,1.0,1.0,0.0
3,403068,1.0,1.0,0.0
3,403463,1.0,1.0,0.0
3,403756,1.0,1.0,0.0
3,406010,1.0,1.0,0.0
3,406021,1.0,1.0,0.0
3,406077,1.0,1.0,0.0
3,406237,1.0,1.0,0.0
3,406395,1.0,1.0,0.0
3,406858,1.0,1.0,0.0
3,407277,1.0,1.0,0.0
3,407333,1.0,1.0,0.0
3,407338,1.0,1.0,0.0
3,407381,1.0,1.0,0.0
3,407528,1.0,1.0,0.0
3,407728,1.0,1.0,0.0
3,407922,1.0,1.0,0.0
3,408266,1.0,1.0,0.0
3,408531,1.0,1.0,0.0
3,408743,1.0,1.0,0.0
3,410084,1.0,1.0,0.0
3,410161,1.0,1.0,0.0
3,411299,1.0,1.0,0.0
3,411445,1.0,1.0,0.0
3,411948,1.0,1.0,0.0
3,412613,1.0,1.0,0.0
3,413580,1.0,1.0,0.0
3,415061,1.0,1.0,0.0
3,415684,1.0,1.0,0.0
3,416688,1.0,1.0,0.0
3,416800,1.0,1.0,0.0
3,417517,1.0,1.0,0.0
3,418426,1.0,1.0,0.0
3,418513,1.0,1.0,0.0
3,419741,1.0,1.0,0.0
3,419795,1.0,1.0,0.0
3,420151,1.0,1.0,0.0
3,420547,1.0,1.0,0.0
3,420575,1.0,1.0,0.0
3,420669,1.0,1.0,0.0
3,421348,1.0,1.0,0.0
3,421769,1.0,1.0,0.0
3,421911,1.0,1.0,0.0
3,422207,1.0,1.0,0.0
3,422673,1.0,1.0,0.0
3,423003,1.0,1.0,0.0
3,423264,1.0,1.0,0.0
3,423715,1.0,1.0,0.0
3,424018,1.0,1.0,0.0
3,424064,1.0,1.0,0.0
3,424475,1.0,1.0,0.0
3,424662,1.0,1.0,0.0
3,425087,1.0,1.0,0.0
3,425106,1.0,1.0,0.0
3,425341,1.0,1.0,0.0
3,425530,1.0,1.0,0.0
3,425721,1.0,1.0,0.0
3,426388,1.0,1.0,0.0
3,426514,1.0,1.0,0.0
3,426658,1.0,1.0,0.0
3,426963,1.0,1.0,0.0
3,427146,1.0,1.0,0.0
3,427453,1.0,1.0,0.0
3,429200,1.0,1.0,0.0
3,429722,1.0,1.0,0.0
3,430184,1.0,1.0,0.0
3,430717,1.0,1.0,0.0
3,432056,1.0,1.0,0.0
3,433208,1.0,1.0,0.0
3,433372,1.0,1.0,0.0
3,433603,1.0,1.0,0.0
4,433941,1.0,1.0,0.0
4,434870,1.0,1.0,0.0
4,435318,1.0,1.0,0.0
4,436119,1.0,1.0,0.0
4,436623,1.0,1.0,0.0
4,436900,1.0,1.0,0.0
4,437278,1.0,1.0,0.0
4,438178,1.0,1.0,0.0
4,438519,1.0,1.0,0.0
4,438568,1.0,1.0,0.0
4,438898,1.0,1.0,0.0
4,439293,1.0,1.0,0.0
4,439736,1.0,1.0,0.0
4,440643,1.0,1.0,0.0
4,440797,1.0,1.0,0.0
4,441066,1.0,1.0,0.0
4,442008,1.0,1.0,0.0
4,442787,1.0,1.0,0.0
4,443273,1.0,1.0,0.0
4,444110,1.0,1.0,0.0
4,444229,1.0,1.0,0.0
4,444345,1.0,1.0,0.0
4,444595,1.0,1.0,0.0
4,444637,1.0,1.0,0.0
4,444804,1.0,1.0,0.0
4,445612,1.0,1.0,0.0
4,447279,1.0,1.0,0.0
4,447930,1.0,1.0,0.0
4,448544,1.0,1.0,0.0
4,448972,1.0,1.0,0.0
4,449340,1.0,1.0,0.0
4,450542,1.0,1.0,0.0
4,450700,1.0,1.0,0.0
4,451103,1.0,1.0,0.0
4,451801,1.0,1.0,0.0
4,451847,1.0,1.0,0.0
4,451879,1.0,1.0,0.0
4,451991,1.0,1.0,0.0
4,452277,1.0,1.0,0.0
4,452312,1.0,1.0,0.0
4,452564,1.0,1.0,0.0
4,452795,1.0,1.0,0.0
4,453004,1.0,1.0,0.0
4,455194,1.0,1.0,0.0
4,456261,1.0,1.0,0.0
4,456299,1.0,1.0,0.0
4,456525,1.0,1.0,0.0
4,457227,1.0,1.0,0.0
4,458312,1.0,1.0,0.0
4,458334,1.0,1.0,0.0
4,459062,1.0,1.0,0.0
4,459420,1.0,1.0,0.0
4,459551,1.0,1.0,0.0
4,459637,1.0,1.0,0.0
4,459748,1.0,1.0,0.0
4,459772,1.0,1.0,0.0
4,460179,1.0,1.0,0.0
4,461043,1.0,1.0,0.0
4,462258,1.0,1.0,0.0
4,463261,1.0,1.0,0.0
4,463309,1.0,1.0,0.0
4,463715,1.0,1.0,0.0
4,463945,1.0,1.0,0.0
4,464021,1.0,1.0,0.0
4,464266,1.0,1.0,0.0
4,464610,1.0,1.0,0.0
4,465154,1.0,1.0,0.0
4,465290,1.0,1.0,0.0
4,465569,1.0,1.0,0.0
4,465789,1.0,1.0,0.0
