bucket,query_value,actual_frequency,estimated_frequency,selectivity_error
5,609231,1.0,1.0,0.0
5,609343,1.0,1.0,0.0
5,609420,1.0,1.0,0.0
5,611180,1.0,1.0,0.0
5,615418,1.0,1.0,0.0
5,617669,1.0,1.0,0.0
5,622726,1.0,1.0,0.0
6,629152,1.0,1.0,0.0
6,630732,1.0,1.0,0.0
6,631663,1.0,1.0,0.0
6,631795,1.0,1.0,0.0
6,638030,1.0,1.0,0.0
6,642360,1.0,1.0,0.0
6,645618,1.0,1.0,0.0
6,647967,1.0,1.0,0.0
6,649039,1.0,1.0,0.0
6,649147,1.0,1.0,0.0
6,655188,1.0,1.0,0.0
6,658936,1.0,1.0,0.0
6,668099,1.0,1.0,0.0
6,668304,1.0,1.0,0.0
6,669264,1.0,1.0,0.0
6,671977,1.0,1.0,0.0
6,677304,1.0,1.0,0.0
6,677756,1.0,1.0,0.0
6,678027,1.0,1.0,0.0
6,678976,1.0,1.0,0.0
6,680140,1.0,1.0,0.0
6,680147,1.0,1.0,0.0
6,681776,1.0,1.0,0.0
6,691025,1.0,1.0,0.0
6,692213,1.0,1.0,0.0
6,704745,1.0,1.0,0.0
6,706123,1.0,1.0,0.0
6,706597,1.0,1.0,0.0
6,715107,1.0,1.0,0.0
6,725478,1.0,1.0,0.0
6,736484,1.0,1.0,0.0
6,738143,1.0,1.0,0.0
6,748291,1.0,1.0,0.0
6,749987,1.0,1.0,0.0
6,753880,1.0,1.0,0.0
6,756063,1.0,1.0,0.0
6,758343,1.0,1.0,0.0
6,761330,1.0,1.0,0.0
6,766786,1.0,1.0,0.0
6,770436,1.0,1.0,0.0
6,771388,1.0,1.0,0.0
6,771745,1.0,1.0,0.0
6,774085,1.0,1.0,0.0
6,774337,1.0,1.0,0.0
6,776533,1.0,1.0,0.0
6,779083,1.0,1.0,0.0
6,779366,1.0,1.0,0.0
6,779432,1.0,1.0,0.0
6,782715,1.0,1.0,0.0
6,784399,1.0,1.0,0.0
7,785823,1.0,1.0,0.0
7,791388,1.0,1.0,0.0
7,804610,1.0,1.0,0.0
7,806625,1.0,1.0,0.0
7,812004,1.0,1.0,0.0
7,816146,1.0,1.0,0.0
7,816153,1.0,1.0,0.0
7,817095,1.0,1.0,0.0
7,821495,1.0,1.0,0.0
7,826980,1.0,1.0,0.0
7,830639,1.0,1.0,0.0
7,831075,1.0,1.0,0.0
7,836149,1.0,1.0,0.0
7,840847,1.0,1.0,0.0
7,851046,1.0,1.0,0.0
7,861554,1.0,1.0,0.0
7,862582,1.0,1.0,0.0
7,864627,1.0,1.0,0.0
7,867103,1.0,1.0,0.0
7,868617,1.0,1.0,0.0
7,868683,1.0,1.0,0.0
7,877605,1.0,1.0,0.0
7,877861,1.0,1.0,0.0
7,879241,1.0,1.0,0.0
7,883672,1.0,1.0,0.0
7,890308,1.0,1.0,0.0
7,891104,1.0,1.0,0.0
7,891402,1.0,1.0,0.0
7,894358,1.0,1.0,0.0
7,895701,1.0,1.0,0.0
7,897541,1.0,1.0,0.0
7,901677,1.0,1.0,0.0
7,904426,1.0,1.0,0.0
7,908560,1.0,1.0,0.0
7,910370,1.0,1.0,0.0
7,910689,1.0,1.0,0.0
7,914215,1.0,1.0,0.0
7,915543,1.0,1.0,0.0
7,919030,1.0,1.0,0.0
7,919516,1.0,1.0,0.0
7,922212,1.0,1.0,0.0
7,924336,1.0,1.0,0.0
7,928059,1.0,1.0,0.0
7,929490,1.0,1.0,0.0
7,931935,1.0,1.0,0.0
7,932604,1.0,1.0,0.0
7,938604,1.0,1.0,0.0
7,939479,1.0,1.0,0.0
7,942701,1.0,1.0,0.0
7,945461,1.0,1.0,0.0
8,947517,1.0,1.0,0.0
8,948844,1.0,1.0,0.0
8,952871,1.0,1.0,0.0
8,954292,1.0,1.0,0.0
8,957569,1.0,1.0,0.0
8,958156,1.0,1.0,0.0
8,963092,1.0,1.0,0.0
8,963378,1.0,1.0,0.0
8,967639,1.0,1.0,0.0
8,967748,1.0,1.0,0.0
8,974514,1.0,1.0,0.0
8,978064,1.0,1.0,0.0
8,978741,1.0,1.0,0.0
8,982757,1.0,1.0,0.0
8,989079,1.0,1.0,0.0
8,989274,1.0,1.0,0.0
8,994716,1.0,1.0,0.0
8,994718,1.0,1.0,0.0
8,994847,1.0,1.0,0.0
8,996862,1.0,1.0,0.0
8,997667,1.0,1.0,0.0
8,998022,1.0,1.0,0.0
8,998326,1.0,1.0,0.0
8,1002430,1.0,1.0,0.0
8,1007991,1.0,1.0,0.0
8,1008381,1.0,1.0,0.0
8,1009454,1.0,1.0,0.0
8,1015920,1.0,1.0,0.0
8,1018741,1.0,1.0,0.0
8,1021887,1.0,1.0,0.0
8,1024996,1.0,1.0,0.0
8,1025697,1.0,1.0,0.0
8,1027973,1.0,1.0,0.0
8,1031103,1.0,1.0,0.0
8,1032831,1.0,1.0,0.0
8,1033137,1.0,1.0,0.0
8,1033681,1.0,1.0,0.0
8,1036404,1.0,1.0,0.0
8,1036435,1.0,1.0,0.0
8,1037800,1.0,1.0,0.0
8,1039759,1.0,1.0,0.0
8,1040029,1.0,1.0,0.0
8,1043607,1.0,1.0,0.0
8,1044300,1.0,1.0,0.0
8,1045685,1.0,1.0,0.0
8,1047576,1.0,1.0,0.0
8,1054037,1.0,1.0,0.0
8,1061695,1.0,1.0,0.0
8,1063690,1.0,1.0,0.0
8,1068169,1.0,1.0,0.0
9,1074234,1.0,1.0,0.0
9,1076863,1.0,1.0,0.0
9,1080382,1.0,1.0,0.0
9,1087336,1.0,1.0,0.0
9,1095648,1.0,1.0,0.0
9,1100768,1.0,1.0,0.0
9,1101415,1.0,1.0,0.0
9,1101986,1.0,1.0,0.0
9,1102587,1.0,1.0,0.0
9,1104130,1.0,1.0,0.0
9,1105699,1.0,1.0,0.0
9,1106212,1.0,1.0,0.0
9,1106572,1.0,1.0,0.0
9,1107541,1.0,1.0,0.0
9,1110723,1.0,1.0,0.0
9,1111671,1.0,1.0,0.0
9,1111882,1.0,1.0,0.0
9,1113868,1.0,1.0,0.0
9,1119774,1.0,1.0,0.0
9,1120154,1.0,1.0,0.0
9,1122340,1.0,1.0,0.0
9,1123782,1.0,1.0,0.0
9,1130304,1.0,1.0,0.0
9,1132676,1.0,1.0,0.0
9,1136751,1.0,1.0,0.0
9,1141299,1.0,1.0,0.0
9,1143202,1.0,1.0,0.0
9,1148573,1.0,1.0,0.0
9,1149452,1.0,1.0,0.0
9,1153916,1.0,1.0,0.0
9,1159206,1.0,1.0,0.0
9,1161801,1.0,1.0,0.0
9,1168370,1.0,1.0,0.0
9,1168493,1.0,1.0,0.0
9,1172152,1.0,1.0,0.0
9,1173319,1.0,1.0,0.0
9,1174955,1.0,1.0,0.0
9,1175486,1.0,1.0,0.0
9,1179475,1.0,1.0,0.0
9,1181003,1.0,1.0,0.0
9,1189167,1.0,1.0,0.0
9,1190707,1.0,1.0,0.0
9,1190709,1.0,1.0,0.0
9,1192866,1.0,1.0,0.0
9,1195164,1.0,1.0,0.0
9,1197624,1.0,1.0,0.0
9,1198044,1.0,1.0,0.0
9,1207632,1.0,1.0,0.0
9,1208141,1.0,1.0,0.0
9,1209398,1.0,1.0,0.0
10,1213937,1.0,1.0,0.0
10,1215669,1.0,1.0,0.0
10,1219496,1.0,1.0,0.0
10,1220249,1.0,1.0,0.0
10,1220792,1.0,1.0,0.0
10,1222975,1.0,1.0,0.0
10,1223872,1.0,1.0,0.0
10,1231699,1.0,1.0,0.0
10,1233360,1.0,1.0,0.0
10,1242641,1.0,1.0,0.0
10,1258046,1.0,1.0,0.0
10,1259283,1.0,1.0,0.0
10,1275316,1.0,1.0,0.0
10,1278621,1.0,1.0,0.0
10,1285466,1.0,1.0,0.0
10,1289749,1.0,1.0,0.0
10,1306870,1.0,1.0,0.0
10,1311294,1.0,1.0,0.0
10,1314945,1.0,1.0,0.0
10,1320487,1.0,1.0,0.0
10,1329128,1.0,1.0,0.0
10,1331409,1.0,1.0,0.0
10,1334174,1.0,1.0,0.0
10,1334502,1.0,1.0,0.0
10,1351456,1.0,1.0,0.0
10,1353089,1.0,1.0,0.0
10,1359072,1.0,1.0,0.0
10,1367831,1.0,1.0,0.0
10,1368953,1.0,1.0,0.0
10,1370824,1.0,1.0,0.0
10,1379113,1.0,1.0,0.0
10,1381748,1.0,1.0,0.0
10,1383466,1.0,1.0,0.0
10,1384725,1.0,1.0,0.0
10,1388940,1.0,1.0,0.0
10,1389400,1.0,1.0,0.0
10,1396136,1.0,1.0,0.0
10,1400093,1.0,1.0,0.0
10,1401637,1.0,1.0,0.0
10,1402725,1.0,1.0,0.0
10,1405805,1.0,1.0,0.0
10,1406764,1.0,1.0,0.0
10,1411342,1.0,1.0,0.0
10,1413490,1.0,1.0,0.0
10,1416301,1.0,1.0,0.0
10,1417480,1.0,1.0,0.0
10,1420160,1.0,1.0,0.0
10,1420924,1.0,1.0,0.0
10,1423493,1.0,1.0,0.0
10,1426404,1.0,1.0,0.0
11,1438339,1.0,1.0,0.0
11,1439504,1.0,1.0,0.0
11,1440598,1.0,1.0,0.0
11,1442836,1.0,1.0,0.0
11,1444224,1.0,1.0,0.0
11,1445911,1.0,1.0,0.0
11,1446473,1.0,1.0,0.0
11,1456522,1.0,1.0,0.0
11,1461447,1.0,1.0,0.0
11,1461878,1.0,1.0,0.0
11,1462079,1.0,1.0,0.0
11,1463473,1.0,1.0,0.0
11,1464321,1.0,1.0,0.0
11,1476977,1.0,1.0,0.0
11,1477871,1.0,1.0,0.0
11,1479802,1.0,1.0,0.0
11,1480952,1.0,1.0,0.0
11,1484524,1.0,1.0,0.0
11,1485337,1.0,1.0,0.0
11,1488118,1.0,1.0,0.0
11,1489100,1.0,1.0,0.0
11,1489869,1.0,1.0,0.0
11,1489949,1.0,1.0,0.0
11,1496389,1.0,1.0,0.0
11,1497733,1.0,1.0,0.0
11,1499366,1.0,1.0,0.0
11,1503134,1.0,1.0,0.0
11,1505482,1.0,1.0,0.0
11,1513450,1.0,1.0,0.0
11,1515016,1.0,1.0,0.0
11,1519542,1.0,1.0,0.0
11,1524783,1.0,1.0,0.0
11,1528297,1.0,1.0,0.0
11,1532350,1.0,1.0,0.0
11,1534046,1.0,1.0,0.0
11,1534558,1.0,1.0,0.0
11,1537724,1.0,1.0,0.0
11,1542030,1.0,1.0,0.0
11,1542511,1.0,1.0,0.0
11,1542577,1.0,1.0,0.0
11,1544755,1.0,1.0,0.0
11,1547879,1.0,1.0,0.0
11,1551352,1.0,1.0,0.0
11,1553027,1.0,1.0,0.0
11,1553314,1.0,1.0,0.0
11,1555306,1.0,1.0,0.0
11,1556951,1.0,1.0,0.0
11,1557298,1.0,1.0,0.0
11,1558928,1.0,1.0,0.0
11,1564467,1.0,1.0,0.0
12,1566369,1.0,1.0,0.0
12,1567833,1.0,1.0,0.0
12,1581628,1.0,1.0,0.0
12,1584304,1.0,1.0,0.0
12,1585792,1.0,1.0,0.0
12,1587461,1.0,1.0,0.0
12,1587867,1.0,1.0,0.0
12,1596001,1.0,1.0,0.0
12,1598507,1.0,1.0,0.0
12,1601833,1.0,1.0,0.0
12,1601978,1.0,1.0,0.0
12,1602259,1.0,1.0,0.0
12,1605117,1.0,1.0,0.0
12,1614176,1.0,1.0,0.0
12,1615700,1.0,1.0,0.0
12,1616566,1.0,1.0,0.0
12,1617419,1.0,1.0,0.0
12,1618901,1.0,1.0,0.0
12,1619518,1.0,1.0,0.0
12,1622979,1.0,1.0,0.0
12,1626567,1.0,1.0,0.0
12,1628976,1.0,1.0,0.0
12,1629225,1.0,1.0,0.0
12,1631198,1.0,1.0,0.0
12,1632958,1.0,1.0,0.0
12,1633000,1.0,1.0,0.0
12,1635381,1.0,1.0,0.0
12,1638614,1.0,1.0,0.0
12,1639003,1.0,1.0,0.0
12,1639978,1.0,1.0,0.0
12,1641810,1.0,1.0,0.0
12,1645164,1.0,1.0,0.0
12,1645353,1.0,1.0,0.0
12,1645957,1.0,1.0,0.0
12,1649763,1.0,1.0,0.0
12,1650955,1.0,1.0,0.0
12,1651748,1.0,1.0,0.0
12,1652163,1.0,1.0,0.0
12,1652336,1.0,1.0,0.0
12,1653540,1.0,1.0,0.0
12,1654083,1.0,1.0,0.0
12,1658429,1.0,1.0,0.0
12,1664408,1.0,1.0,0.0
12,1668497,1.0,1.0,0.0
12,1670803,1.0,1.0,0.0
12,1673529,1.0,1.0,0.0
12,1675524,1.0,1.0,0.0
12,1676283,1.0,1.0,0.0
12,1677333,1.0,1.0,0.0
12,1683573,1.0,1.0,0.0
13,1684123,1.0,1.0,0.0
13,1685134,1.0,1.0,0.0
13,1685720,1.0,1.0,0.0
13,1688655,1.0,1.0,0.0
13,1694294,1.0,1.0,0.0
13,1696224,1.0,1.0,0.0
13,1696552,1.0,1.0,0.0
13,1697151,1.0,1.0,0.0
13,1697209,1.0,1.0,0.0
13,1700300,1.0,1.0,0.0
13,1703493,1.0,1.0,0.0
13,1707838,1.0,1.0,0.0
13,1710420,1.0,1.0,0.0
13,1711592,1.0,1.0,0.0
13,1718108,1.0,1.0,0.0
13,1719650,1.0,1.0,0.0
13,1721840,1.0,1.0,0.0
13,1723776,1.0,1.0,0.0
13,1723782,1.0,1.0,0.0
13,1727978,1.0,1.0,0.0
13,1734469,1.0,1.0,0.0
13,1735400,1.0,1.0,0.0
13,1737575,1.0,1.0,0.0
13,1738618,1.0,1.0,0.0
13,1739480,1.0,1.0,0.0
13,1742397,1.0,1.0,0.0
13,1743407,1.0,1.0,0.0
13,1744306,1.0,1.0,0.0
13,1745878,1.0,1.0,0.0
13,1750264,1.0,1.0,0.0
13,1752803,1.0,1.0,0.0
13,1756212,1.0,1.0,0.0
13,1758559,1.0,1.0,0.0
13,1759235,1.0,1.0,0.0
13,1760372,1.0,1.0,0.0
13,1765193,1.0,1.0,0.0
13,1767482,1.0,1.0,0.0
13,1768011,1.0,1.0,0.0
13,1769318,1.0,1.0,0.0
13,1778503,1.0,1.0,0.0
13,1778992,1.0,1.0,0.0
13,1779720,1.0,1.0,0.0
13,1780228,1.0,1.0,0.0
13,1780554,1.0,1.0,0.0
13,1783296,1.0,1.0,0.0
13,1783913,1.0,1.0,0.0
13,1784235,1.0,1.0,0.0
13,1791326,1.0,1.0,0.0
13,1793119,1.0,1.0,0.0
13,1793262,1.0,1.0,0.0
14,1793990,1.0,1.0,0.0
14,1797992,1.0,1.0,0.0
14,1799239,1.0,1.0,0.0
14,1799679,1.0,1.0,0.0
14,1805171,1.0,1.0,0.0
14,1805651,1.0,1.0,0.0
14,1813924,1.0,1.0,0.0
14,1822280,1.0,1.0,0.0
14,1826874,1.0,1.0,0.0
14,1829362,1.0,1.0,0.0
14,1830065,1.0,1.0,0.0
14,1837515,1.0,1.0,0.0
14,1842683,1.0,1.0,0.0
14,1845064,1.0,1.0,0.0
14,1845136,1.0,1.0,0.0
14,1845851,1.0,1.0,0.0
14,1848773,1.0,1.0,0.0
14,1849334,1.0,1.0,0.0
14,1849662,1.0,1.0,0.0
14,1849697,1.0,1.0,0.0
14,1850536,1.0,1.0,0.0
14,1852541,1.0,1.0,0.0
14,1855793,1.0,1.0,0.0
14,1855872,1.0,1.0,0.0
14,1857459,1.0,1.0,0.0
14,1858000,1.0,1.0,0.0
14,1858695,1.0,1.0,0.0
14,1861105,1.0,1.0,0.0
14,1863011,1.0,1.0,0.0
14,1864079,1.0,1.0,0.0
14,1864610,1.0,1.0,0.0
14,1865603,1.0,1.0,0.0
14,1870609,1.0,1.0,0.0
14,1871603,1.0,1.0,0.0
14,1872231,1.0,1.0,0.0
14,1872397,1.0,1.0,0.0
14,1875558,1.0,1.0,0.0
14,1877781,1.0,1.0,0.0
14,1884275,1.0,1.0,0.0
14,1885842,1.0,1.0,0.0
14,1886375,1.0,1.0,0.0
14,1886913,1.0,1.0,0.0
14,1887255,1.0,1.0,0.0
14,1891502,1.0,1.0,0.0
14,1899024,1.0,1.0,0.0
14,1899117,1.0,1.0,0.0
14,1899394,1.0,1.0,0.0
14,1902288,1.0,1.0,0.0
14,1903398,1.0,1.0,0.0
14,1907933,1.0,1.0,0.0
15,1908257,1.0,1.0,0.0
15,1909385,1.0,1.0,0.0
15,1911149,1.0,1.0,0.0
15,1925359,1.0,1.0,0.0
15,1930057,1.0,1.0,0.0
15,1932590,1.0,1.0,0.0
15,1935302,1.0,1.0,0.0
15,1936297,1.0,1.0,0.0
15,1937161,1.0,1.0,0.0
15,1937381,1.0,1.0,0.0
15,1937875,1.0,1.0,0.0
15,1938070,1.0,1.0,0.0
15,1946996,1.0,1.0,0.0
15,1948105,1.0,1.0,0.0
15,1949052,1.0,1.0,0.0
15,1949762,1.0,1.0,0.0
15,1950019,1.0,1.0,0.0
15,1951482,1.0,1.0,0.0
15,1952247,1.0,1.0,0.0
15,1953171,1.0,1.0,0.0
15,1960670,1.0,1.0,0.0
15,1965081,1.0,1.0,0.0
15,1967731,1.0,1.0,0.0
15,1982225,1.0,1.0,0.0
15,1983135,1.0,1.0,0.0
15,1986217,1.0,1.0,0.0
15,1987970,1.0,1.0,0.0
15,1988144,1.0,1.0,0.0
15,2000751,1.0,1.0,0.0
15,2000856,1.0,1.0,0.0
15,2001351,1.0,1.0,0.0
15,2004787,1.0,1.0,0.0
15,2006091,1.0,1.0,0.0
15,2008249,1.0,1.0,0.0
15,2008884,1.0,1.0,0.0
15,2011070,1.0,1.0,0.0
15,2012057,1.0,1.0,0.0
15,2016164,1.0,1.0,0.0
15,2016559,1.0,1.0,0.0
15,2017097,1.0,1.0,0.0
15,2017517,1.0,1.0,0.0
15,2021992,1.0,1.0,0.0
15,2022884,1.0,1.0,0.0
15,2026935,1.0,1.0,0.0
15,2029419,1.0,1.0,0.0
15,2029437,1.0,1.0,0.0
15,2030174,1.0,1.0,0.0
15,2032977,1.0,1.0,0.0
15,2034747,1.0,1.0,0.0
15,2042122,1.0,1.0,0.0
16,2044253,1.0,1.0,0.0
16,2050499,1.0,1.0,0.0
16,2051308,1.0,1.0,0.0
16,2060869,1.0,1.0,0.0
16,2060932,1.0,1.0,0.0
16,2062188,1.0,1.0,0.0
16,2062705,1.0,1.0,0.0
16,2063331,1.0,1.0,0.0
16,2064306,1.0,1.0,0.0
16,2065577,1.0,1.0,0.0
16,2065684,1.0,1.0,0.0
16,2066063,1.0,1.0,0.0
16,2069255,1.0,1.0,0.0
16,2071380,1.0,1.0,0.0
16,2071458,1.0,1.0,0.0
16,2071839,1.0,1.0,0.0
16,2072496,1.0,1.0,0.0
16,2074622,1.0,1.0,0.0
16,2074761,1.0,1.0,0.0
16,2077569,1.0,1.0,0.0
16,2078924,1.0,1.0,0.0
16,2082721,1.0,1.0,0.0
16,2082961,1.0,1.0,0.0
16,2084388,1.0,1.0,0.0
16,2087519,1.0,1.0,0.0
16,2089248,1.0,1.0,0.0
16,2090334,1.0,1.0,0.0
16,2091645,1.0,1.0,0.0
16,2092748,1.0,1.0,0.0
16,2094138,1.0,1.0,0.0
16,2094209,1.0,1.0,0.0
16,2097436,1.0,1.0,0.0
16,2097539,1.0,1.0,0.0
16,2097648,1.0,1.0,0.0
16,2097951,1.0,1.0,0.0
16,2100144,1.0,1.0,0.0
16,2110947,1.0,1.0,0.0
16,2113528,1.0,1.0,0.0
16,2114374,1.0,1.0,0.0
16,2116662,1.0,1.0,0.0
16,2119960,1.0,1.0,0.0
16,2120748,1.0,1.0,0.0
16,2124240,1.0,1.0,0.0
16,2130964,1.0,1.0,0.0
16,2135070,1.0,1.0,0.0
